Stall_no,Market_Category,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price
45,121,0,7,0,24,0,128,5,1212.0,3605.0,2531.35575
46,14,1,0,0,50,0,380,17,4126.0,6020.0,5426.665632
30,198,1,4,0,57,0,270,14,2122.0,3032.0,3083.746896
49,23,1,2,2,57,0,161,9,3182.0,6190.0,6590.866752
5,27,1,6,0,49,0,300,9,3622.0,9348.0,6747.378623999999
31,116,0,5,0,47,0,264,12,3896.0,5035.0,4704.556896
37,320,0,0,0,64,0,397,17,2427.0,6312.0,4726.1907
35,451,1,6,0,47,0,304,11,5206.0,6858.0,6302.047104
15,23,1,4,1,85,1,484,8,3019.0,6035.0,741.3614208
31,24,0,6,0,55,0,296,14,7488.0,9771.0,8880.379487999999
47,205,1,1,0,27,0,317,9,1816.0,2753.0,2597.0511
18,469,1,1,0,43,0,269,15,5009.0,6784.0,6134.824224
11,416,1,9,2,3,0,249,14,3614.0,10412.0,7271.092818000001
44,116,1,8,0,61,0,163,4,3022.0,3652.0,3466.3167
6,11,0,2,3,67,0,138,13,572.0,1171.0,1000.5237
16,93,1,0,2,95,0,363,16,2819.0,5688.0,4556.7343359999995
50,55,1,0,0,36,1,355,14,2332.0,6034.0,679.8750525
4,447,1,3,0,94,0,222,5,4740.0,6437.0,5729.578624
25,461,0,3,0,84,0,221,6,2832.0,4205.0,3687.730816
16,0,1,4,0,50,0,511,10,6503.0,9042.0,8238.205872
1,27,1,9,0,80,1,205,13,5598.0,8507.0,1065.47548875
25,443,0,1,0,49,1,262,6,5530.0,6790.5,1025.8378488
15,3,1,5,0,72,0,296,14,2380.0,5074.0,3987.9378
13,57,0,9,0,44,0,200,14,5183.0,7909.0,6711.926976000001
21,39,0,5,3,76,0,202,17,4805.0,12363.0,8712.5841
32,358,0,2,3,79,0,134,9,2612.0,14496.0,8608.743
2,358,0,1,3,60,1,318,5,2661.0,7627.0,801.24257625
35,358,0,6,3,17,0,319,4,2087.0,9464.0,6099.090029999999
28,234,1,3,1,84,0,278,4,14431.0,24362.0,19398.835456
9,447,1,8,0,62,0,114,10,3321.0,4680.0,4077.315
27,315,1,0,2,8,0,227,13,2666.0,6908.0,5183.701578
26,452,1,1,0,32,0,340,10,2552.0,3495.0,3358.1037
33,3,1,9,0,92,0,255,16,2858.0,3605.0,3441.3899520000004
44,98,0,3,0,41,1,266,1,997.0,2355.0,289.4610168
12,451,1,9,0,4,0,292,14,8345.0,12144.0,10549.784916
13,141,1,0,0,26,0,372,13,3559.0,4838.0,4564.5201
27,137,1,5,0,92,0,235,12,4344.0,7316.0,5984.5632
48,294,0,8,2,13,0,137,9,1558.0,6473.5,2663.503623
2,24,0,8,0,44,1,127,4,3977.0,5631.0,735.2023968
23,275,1,8,0,32,0,127,8,1301.0,5112.0,3327.729825
16,403,1,6,0,57,0,223,5,1731.0,2924.0,2535.329376
16,11,0,0,3,9,0,369,14,464.0,1021.0,1112.428746
26,141,1,9,0,1,0,274,16,4186.0,4755.0,4751.174835
2,452,1,5,0,9,0,296,15,7016.0,9908.0,8769.812931
3,443,1,7,0,23,0,109,9,3897.0,5452.0,4775.740725
46,198,0,1,2,50,0,314,9,2321.0,2920.0,2918.064096
2,106,1,7,0,91,1,128,6,1336.0,10374.0,885.0456383999999
29,283,1,5,0,26,0,271,14,5258.0,7226.0,6505.43565
38,152,0,8,0,1,0,119,7,1549.0,2312.0,2050.644915
21,58,0,7,1,35,0,108,6,3243.5,4171.0,3677.932125
47,14,1,4,0,60,0,633,15,4938.0,7136.0,6528.78115
43,110,1,8,0,44,0,168,3,3016.0,3941.0,3624.1957439999996
28,462,0,8,3,48,0,101,9,720.0,1163.0,1036.67256
35,447,1,0,0,67,0,397,13,2837.0,4193.0,3877.4043
10,74,1,3,0,55,0,289,1,6293.0,8677.0,7724.9916
37,55,0,1,0,18,1,261,5,3471.0,4688.0,651.3158619
33,268,1,7,2,63,0,124,7,2660.0,5514.0,4171.7214
34,152,1,3,0,36,0,246,2,1607.0,2164.0,2126.5503
3,57,0,8,0,63,1,163,5,3113.0,4808.0,612.63378
24,358,1,4,3,56,0,460,10,7369.0,21076.0,14602.660992
16,448,0,7,0,63,0,105,9,3677.0,5585.0,4690.9368
47,445,0,3,0,4,0,204,8,5158.0,7212.0,6393.310605
34,205,1,4,0,11,1,623,11,4682.0,7511.0,1008.83060685
44,186,0,3,2,66,0,211,1,3758.0,5559.0,4821.2703
14,11,0,2,3,56,1,111,17,381.0,1307.0,142.54632719999998
7,450,1,8,0,89,1,167,10,2991.0,4981.0,614.5694016
24,452,1,2,0,3,0,133,5,3507.0,4317.0,4046.555304
20,452,1,6,0,37,0,231,9,5438.0,7992.0,6934.6599
42,93,1,5,1,46,0,231,17,1781.0,7412.0,4804.3640159999995
15,350,1,8,1,27,0,124,5,4811.0,7555.0,6294.314775
3,113,0,2,0,34,0,132,6,1330.0,3190.0,2387.3766
14,35,1,7,0,76,0,132,8,2172.0,3185.0,2784.5136
49,98,0,1,0,63,0,327,17,1639.0,4248.0,3242.745
31,437,0,7,0,47,0,139,7,4479.0,6284.0,5488.914672
36,350,1,6,1,35,0,303,6,9848.0,16958.0,13679.7549
32,275,0,3,0,13,0,235,2,1758.0,8068.0,5148.465102
11,451,0,8,0,56,0,124,1,5085.0,6751.0,6003.917424
19,149,0,9,0,5,0,234,11,7782.0,10792.0,9530.266878
9,104,1,6,0,54,0,335,8,1685.0,5342.0,3826.661616
3,443,0,2,0,91,0,143,7,4479.0,7014.0,5808.6533119999995
13,220,0,1,2,69,0,320,12,3849.0,5553.0,4976.3736
41,452,1,6,0,8,0,230,10,3153.0,4278.0,3948.8250780000003
28,134,0,7,0,1,0,116,6,2982.0,4867.0,4042.445715
2,283,1,2,0,39,0,141,10,4614.0,9396.0,7135.1175
50,423,1,1,0,97,1,326,10,5389.0,10686.0,1237.6484736
19,350,0,8,1,34,0,101,8,7075.0,11405.0,9325.019025
3,447,0,0,0,39,0,350,11,5802.0,8515.0,7497.579075
48,268,0,0,2,29,0,354,13,1286.0,3652.0,2819.144475
21,469,1,5,0,29,0,248,12,3292.0,4509.0,4142.79705
42,275,0,8,0,23,0,109,4,3144.0,4133.0,3739.5876
6,452,1,7,0,42,0,176,9,4116.0,5222.0,4787.36352
35,320,0,5,0,7,1,243,14,10161.0,16981.0,2074.742505
2,14,1,1,0,33,1,284,6,4483.0,6614.0,873.18606375
33,452,0,9,0,71,0,297,10,4350.0,5476.0,5162.7609
28,57,0,2,0,73,0,131,11,4145.0,7909.0,6102.9837
49,58,0,7,0,45,0,129,5,4999.0,6625.0,5905.868976
42,358,1,1,3,99,0,267,6,5500.0,19943.0,12808.985728
18,24,0,2,0,56,0,137,15,6649.0,9357.0,8099.8272
37,236,1,6,0,14,0,249,7,2018.0,6059.0,4289.9009670000005
20,198,1,0,2,59,0,382,15,5078.0,6384.0,6082.42176
45,211,1,7,0,70,0,115,7,5670.0,8318.0,7042.7609999999995
47,249,1,7,0,66,0,134,5,3227.0,5585.0,4496.778
32,10,1,4,3,24,0,533,17,1104.0,2558.0,2361.192225
22,94,0,2,2,22,0,156,6,1018.0,5658.0,3487.26
3,167,1,7,0,16,1,135,8,4345.0,6525.0,836.06888475
1,3,0,6,0,19,0,260,6,2382.0,3179.0,3041.8657829999997
5,36,1,2,0,65,0,142,10,9728.0,3975.5,11367.0117
33,0,1,8,0,61,0,197,10,2812.0,4772.0,3952.8621
38,162,1,9,1,3,0,214,14,8921.0,12782.0,11079.581931
33,14,0,5,0,78,0,261,14,3567.0,4552.0,4282.9182
42,452,1,5,2,93,0,213,13,6393.0,9082.0,7845.927936
25,65,1,3,2,5,0,281,4,4953.0,6911.0,6214.748463
6,80,1,2,2,74,1,163,8,1641.0,4546.0,483.957045
23,444,1,8,1,100,1,189,2,5503.0,7235.0,961.75296375
41,57,0,1,0,67,1,315,6,3459.0,7621.0,869.96052
26,113,1,6,0,55,1,202,13,303.0,1052.0,131.2118352
43,64,1,0,2,17,0,382,17,1117.0,2142.0,2014.068573
42,55,0,6,0,15,0,271,9,2690.0,5997.0,4617.9481590000005
1,437,1,8,0,62,0,116,7,4480.0,6401.0,5504.7069
17,186,1,8,0,18,0,179,4,5947.0,9415.0,7862.283693
20,68,0,9,0,6,0,213,12,1566.0,4537.0,3267.833184
15,268,1,7,2,47,0,108,9,707.0,3255.0,2077.399008
40,82,1,7,0,35,0,104,8,1674.0,2426.0,2150.2509
50,451,1,3,0,4,0,230,1,5066.0,6435.0,5980.481892
28,289,1,0,2,21,1,369,16,1825.0,5008.0,567.22388625
16,14,0,3,0,40,0,287,6,3153.0,3919.0,3739.0548
20,101,1,2,0,100,1,152,10,1182.0,1866.0,245.96637
23,423,1,8,0,40,0,105,11,3432.0,7592.0,5496.54115
8,456,1,1,0,57,0,286,15,1453.0,3643.0,3393.857759825
13,24,1,3,0,14,1,222,5,6998.0,9767.0,1291.17436965
10,447,0,1,0,17,0,263,11,5272.0,10281.0,8061.243795
48,294,1,6,2,42,0,304,7,1587.0,19717.0,10893.293856
45,110,1,3,0,4,0,231,9,668.0,1942.0,1562.013783
31,23,0,2,2,95,0,158,6,1253.0,6277.0,3868.736256
28,24,1,0,0,86,0,353,13,3476.0,4839.0,4450.87104
25,3,1,3,0,61,0,209,4,1465.0,3080.0,2457.5859
12,446,0,7,0,2,0,155,9,6857.0,9244.0,8173.932525
20,350,1,8,1,61,0,101,11,6948.0,11367.0,9175.8843
20,447,1,4,0,25,0,545,14,4436.0,6007.0,5759.375475
10,23,1,7,2,1,0,131,8,2372.0,10248.0,6445.405395000001
1,141,1,3,0,13,0,204,8,4148.0,5710.0,5136.426306
32,186,1,5,0,47,0,225,16,6601.0,9968.0,8468.214336
14,152,1,9,0,1,0,256,14,2078.0,2740.0,2668.1031629999998
28,1,1,5,0,1,0,208,16,2614.0,4891.0,-3966.10335
37,186,0,2,0,3,0,126,17,3114.0,5248.0,4313.678589
50,65,1,2,2,86,0,156,7,7461.0,10770.0,9144.278528
23,220,1,0,0,18,0,351,14,3318.0,4792.0,4411.238832
21,220,1,4,0,86,0,500,14,7318.0,9671.0,8876.697984
39,13,0,3,3,79,0,294,5,478.0,2630.0,1830.2922
19,471,1,8,2,47,0,118,1,2352.0,3616.0,3082.44528
18,452,1,0,0,17,0,393,11,4093.0,5354.0,5121.18783
46,452,1,8,0,62,1,146,7,5500.0,4985.0,951.8671800000001
2,451,0,6,0,13,0,347,7,3528.0,4616.0,4421.407815
47,447,1,1,0,52,1,305,7,2694.0,4081.0,550.6834248
10,58,0,9,1,33,0,272,15,2902.0,3935.0,3686.390925
43,423,0,5,0,44,0,200,17,4240.0,5403.5,6946.784208
1,65,1,5,2,57,0,285,16,4684.0,6872.0,6033.377664
21,0,1,5,0,12,1,273,13,2902.0,10800.0,1069.82950635
20,358,1,9,3,54,0,205,10,4119.0,12977.0,8705.47608
41,452,0,2,0,72,0,119,15,4761.0,6546.0,5723.1702
31,186,0,8,0,83,0,161,2,2183.0,3461.0,2940.596736
13,50,0,3,0,22,0,289,8,944.0,1622.0,1569.097425
17,358,1,4,3,11,0,646,7,3975.0,9367.0,7320.937833
49,358,1,0,3,93,0,365,12,5753.0,14282.0,10244.838912000001
41,407,1,6,0,42,0,344,5,2723.0,4479.0,3921.5404799999997
34,55,1,5,0,72,0,213,17,4977.0,4934.0,6093.5292
23,2,1,3,1,76,0,283,8,3228.0,5389.0,4549.0005
31,62,1,5,0,33,0,236,15,9672.0,12251.0,11185.90515
40,116,1,9,0,53,0,270,15,1404.0,1776.0,1850.460768
37,188,1,4,0,3,0,569,6,4486.0,6241.0,5935.1264280000005
31,94,1,9,2,66,0,209,11,4851.0,11163.0,8142.5619
2,70,0,3,2,95,1,295,7,5609.0,7437.0,1008.6487488
30,3,1,5,0,36,0,216,17,3317.0,5668.0,4704.34965
15,35,0,7,2,2,0,103,6,1891.0,7346.0,4723.797573
14,268,1,0,2,23,1,380,12,2303.0,5361.0,630.908775
20,23,1,1,1,12,0,323,5,3043.0,8338.5,4480.631892
34,451,1,9,0,33,0,221,14,8608.0,11316.0,10171.457625
16,58,1,0,0,22,0,376,11,7268.0,9474.0,8734.319475
19,14,1,3,0,95,1,248,5,2749.0,3702.0,513.7602624
25,62,1,7,0,63,1,118,9,245.0,626.0,82.25266500000001
5,55,0,3,0,26,1,249,2,3406.0,6435.0,773.63307
49,452,1,4,0,23,0,646,5,4802.0,7028.0,6548.72715
36,436,1,8,0,72,0,129,9,2413.0,5268.0,3933.2304
28,14,1,4,0,56,0,460,8,4336.0,5498.0,5346.492048
44,448,1,2,0,40,0,107,5,2450.0,3295.0,2913.86885
14,65,0,2,2,84,0,147,7,3446.0,6686.0,5141.43168
37,451,1,7,0,32,0,129,8,3393.0,4584.0,4110.388275
35,268,1,8,2,21,0,137,7,1026.0,3453.0,2518.5838335
19,470,0,8,0,82,0,148,4,581.0,1003.0,926.779392
50,268,1,7,2,6,0,116,6,773.0,3549.0,2278.07217
5,57,0,6,0,69,0,303,5,5595.0,10794.0,8416.584
30,165,1,6,0,48,0,291,13,4780.0,6609.0,5954.54544
49,367,1,5,0,10,0,208,13,2363.0,5265.0,4026.557304
8,70,1,6,2,72,0,250,5,1081.0,3323.0,2428.569
46,454,0,7,0,41,0,107,7,1489.0,3116.0,2395.678896
47,268,0,2,2,41,0,160,14,2441.0,4604.0,3663.8304479999997
26,456,0,5,0,93,0,204,16,2972.0,7683.0,5460.2437119999995
46,268,0,0,2,97,0,394,12,2975.0,4031.0,3845.0227200000004
1,58,1,6,0,30,0,290,9,4520.0,6489.0,5784.951375
16,93,1,6,1,54,0,233,7,1200.0,9065.5,4328.995968
23,443,1,4,0,34,0,521,13,7762.0,11642.0,10210.020975
7,108,1,6,0,4,0,203,14,2611.0,6436.0,4732.356717000001
41,14,0,4,0,32,0,507,17,2856.5,4587.0,4457.04945
1,14,0,6,0,43,0,294,13,3102.0,5884.0,4154.509872
1,57,1,8,0,10,0,118,10,2874.0,7181.0,5150.014947
6,469,0,1,0,56,0,269,7,4387.0,6423.0,5641.4422079999995
48,113,1,1,0,48,0,300,13,2918.0,13336.0,8383.569551999999
22,87,1,2,0,49,0,122,5,4148.0,5582.0,4957.497648
2,99,0,1,0,65,0,324,13,1103.0,4657.0,2039.6475
27,124,1,7,0,88,0,119,9,2533.0,3732.0,3207.457792
32,14,1,5,0,77,1,213,16,3778.0,5303.0,706.97286
37,74,1,0,0,57,0,368,11,3384.0,4245.0,4159.90512
33,443,0,6,0,46,0,258,13,6212.0,8306.0,7478.270784
37,58,1,2,0,27,0,158,14,4958.0,7193.0,6226.404975
35,3,1,7,0,64,0,113,5,2417.0,3655.0,3119.0148
23,111,1,4,2,63,0,494,12,2927.0,4151.0,3996.8775
27,70,1,3,2,36,0,245,2,1645.0,2260.0,2192.395275
28,447,1,1,0,21,0,298,8,5215.0,10271.0,8027.072025
10,24,1,9,0,77,0,284,14,2724.0,3969.0,3598.8381
28,224,0,7,2,20,0,149,5,4359.0,7925.0,6152.453425
4,90,0,0,0,68,0,366,13,1224.0,2070.0,1994.9886
23,14,1,3,0,90,1,207,4,3028.0,3857.0,539.7460992
19,451,0,4,0,79,0,522,7,3569.0,5269.0,4894.6491
5,152,1,1,0,94,1,271,17,1110.0,5165.0,230.2134912
11,105,1,1,0,14,0,308,7,753.0,5061.0,3216.7082969999997
2,458,1,9,0,90,0,231,11,6353.0,9312.0,7955.881472
3,416,1,7,2,25,0,138,6,2645.0,8739.0,5818.83645
28,110,1,1,0,14,0,284,5,700.0,1653.0,1460.9438910000001
48,198,1,4,2,42,0,519,9,2390.0,2868.0,3130.207632
6,24,1,4,0,11,0,583,17,4582.0,5857.0,5810.788863000001
29,70,1,5,2,24,1,212,16,2074.0,6653.0,685.6535700000001
31,3,0,8,0,29,0,138,1,1898.0,3684.0,2921.9568
30,389,1,1,1,10,0,295,11,1578.0,3399.5,3175.352433
21,403,0,2,0,27,1,162,8,1980.0,3115.0,405.7141725
6,441,0,8,0,75,0,161,9,5578.0,3591.6666666666665,7031.2176
2,205,1,8,0,31,0,163,6,2237.0,4068.3333333333335,2806.057275
41,65,1,9,2,20,0,227,15,2388.0,4545.0,3615.47925
46,24,0,2,0,96,0,129,7,2411.0,3305.0,2945.9584
26,447,1,0,0,26,0,394,16,2979.0,4541.0,4149.61995
42,55,1,2,0,83,0,102,8,2387.0,5953.0,4213.775104
33,294,1,0,2,62,0,366,12,883.0,5474.0,3512.8269
5,441,0,1,0,49,0,286,12,5773.0,7600.0,6935.844672
39,275,1,8,0,39,0,126,7,1061.0,3332.0,2318.2299
32,30,1,1,0,25,0,253,8,1774.0,5525.0,3895.65645
21,416,1,2,2,56,0,115,11,2790.0,9094.0,6024.733344
38,358,1,9,3,81,0,283,11,6733.0,15450.0,11222.731520000001
9,447,1,0,0,22,0,394,11,4128.0,5502.0,5201.26425
32,3,0,1,0,14,0,293,10,3544.0,5061.0,4599.340020000001
20,60,0,8,3,24,0,129,5,226.0,1463.0,971.4852
3,320,1,6,0,24,0,229,11,4932.0,10791.0,8078.902125
32,283,1,0,0,40,0,379,14,2149.0,6164.0,4439.1403
34,445,1,5,0,14,0,298,12,2126.0,3339.0,3033.4766219999997
13,11,1,8,3,62,0,124,7,518.0,1568.0,1156.0527
18,93,0,8,1,86,0,199,7,1218.0,3375.0,2461.151616
10,111,1,9,1,100,0,243,13,1552.0,2852.0,2392.78315
12,294,0,4,2,97,1,635,16,1177.0,2898.0,395.5843584
20,416,1,7,2,20,1,114,6,1838.0,7353.0,690.9351224999999
7,101,0,7,0,18,1,103,7,1292.0,1650.0,236.23087455
35,23,0,9,1,90,0,252,11,7470.0,12296.0,9999.769472
17,87,1,6,0,99,1,276,7,6001.5,6142.0,836.7403968
32,58,0,5,0,76,0,297,14,4533.0,6002.0,5516.1513
49,456,0,9,1,65,0,297,14,6599.0,9065.0,8058.5604
27,441,1,8,0,34,0,175,3,6867.0,8503.0,7842.654225
3,451,0,2,0,76,0,139,2,8593.0,12240.0,10460.2608
6,94,1,3,0,98,0,234,1,921.0,12396.0,6793.9083519999995
20,3,1,6,0,84,0,294,10,1944.0,3455.0,2953.05472
50,63,1,7,1,1,0,110,9,6880.0,16927.0,12023.007579000001
15,117,0,8,0,98,0,103,9,1311.0,2531.0,1996.5594879999999
32,358,1,0,3,96,0,376,16,4251.0,13554.0,9158.924544
45,92,1,0,0,74,1,370,14,339.0,1752.0,210.41856
19,74,1,0,0,38,0,357,13,5136.0,7667.0,6749.90295
4,57,1,5,0,20,0,261,15,1027.0,4877.0,3145.037825
21,0,1,0,0,40,0,383,15,3487.0,10445.0,7193.862375
21,14,1,1,0,77,0,331,10,6566.0,11704.666666666666,7931.5731
16,23,1,5,1,54,0,280,17,4076.0,12964.333333333334,5968.276992
47,358,1,8,3,58,0,146,1,2935.0,14224.0,8670.511295999999
4,24,0,5,0,40,0,260,8,5277.0,7128.0,6325.57845
9,294,0,5,2,96,0,242,16,1418.0,2759.0,2300.232704
39,130,1,0,0,87,0,384,12,590.0,3786.0,2537.555328
26,55,1,7,0,74,0,100,7,3537.0,4694.0,4176.1962
45,275,0,5,0,44,0,293,12,1935.0,4599.0,3541.1109119999996
45,73,1,5,0,69,1,265,16,2247.0,6431.0,419.74861500000003
50,62,1,1,0,76,0,282,10,2160.0,8263.0,5443.7229
39,446,1,3,0,82,0,267,3,5126.0,6833.0,6158.314624000001
11,70,0,0,2,5,0,391,15,1034.0,3227.0,2524.44753
22,452,0,2,0,71,0,130,10,3923.0,5481.0,4788.333
15,3,0,7,0,71,1,103,8,1662.0,2741.0,342.47961000000004
15,423,1,8,0,44,0,156,9,3341.0,8126.0,5856.934176
17,3,0,2,0,5,0,105,8,1043.0,2671.0,1963.2936510000002
27,68,1,3,2,64,0,212,5,1002.0,3179.0,2280.5145
26,23,1,5,2,52,0,299,15,2526.0,9739.0,6399.47952
41,115,0,3,0,65,0,267,6,1566.0,2247.0,2152.8936
25,220,1,0,0,72,1,375,16,5628.0,7938.0,1064.574225
12,116,1,3,0,27,0,202,4,1541.0,1803.0,1869.983325
12,3,0,4,0,69,0,586,5,2529.0,5120.0,4368.2859
35,452,0,5,0,18,0,265,15,6670.0,9408.0,8315.228394
17,57,0,9,0,68,1,218,14,4100.0,8166.0,944.399115
3,283,0,6,0,88,0,285,5,1620.0,3594.0,2851.63648
39,196,1,4,0,89,1,616,10,5472.0,8790.0,1146.3705792
38,452,1,1,0,13,0,270,15,4224.0,5399.0,5088.211128
45,65,1,5,2,6,0,227,12,2312.0,4166.0,3469.5430109999998
31,452,0,6,0,28,1,212,5,3816.0,5118.0,700.42903875
48,55,0,7,0,47,1,120,6,3416.0,4908.0,638.56188
20,63,0,8,1,5,1,126,7,9311.0,13287.0,1714.76500635
21,60,1,6,3,68,0,230,6,436.0,2570.0,1716.5610000000001
20,152,0,2,0,17,0,122,7,2126.0,2782.0,2577.4622280000003
24,294,0,7,2,28,0,135,7,1200.0,3585.0,2522.847075
30,35,1,6,2,38,0,230,14,1072.0,3774.0,2689.649025
24,94,1,6,2,88,1,326,9,910.0,13714.0,1130.1747072
42,23,1,5,0,97,0,245,13,6399.0,10579.0,8619.111423999999
33,35,1,0,0,43,0,389,12,1718.0,2670.0,2569.081968
41,58,0,4,0,3,0,578,15,3090.0,4391.0,4323.677589
48,58,0,9,1,51,0,242,16,3321.0,4604.0,4183.890624000001
17,39,1,9,3,60,0,218,10,3207.0,10096.0,6721.436625
17,445,1,5,0,79,1,275,12,1178.0,1797.0,261.99557999999996
27,190,0,1,0,56,0,309,8,8902.0,12843.0,11118.58272
27,443,1,1,0,73,1,343,14,4590.0,6344.0,863.921025
10,65,1,5,2,54,1,237,15,7361.0,10558.0,1372.6494576
26,24,1,0,0,94,1,371,11,8344.0,10030.0,1414.5493824
33,149,1,4,0,79,0,508,15,6980.0,9228.0,8537.9184
28,11,1,3,3,23,0,233,7,356.0,840.0,829.34145
14,444,0,6,1,73,0,270,8,5962.0,1628.5,7642.2555
34,98,1,7,0,31,0,139,7,1021.0,2417.0,1854.5520000000001
41,97,1,9,0,29,0,286,11,2612.0,10959.0,7061.2626
38,93,0,5,2,40,0,242,17,1157.0,4082.0,2801.466125
43,23,1,6,0,4,0,300,10,3004.0,6855.0,5233.906557
12,59,0,6,2,8,0,229,6,1567.0,2513.0,2269.992978
8,452,0,7,0,13,0,112,9,3324.0,4650.0,4102.179741
16,62,0,1,0,55,0,198,7,1190.0,4288.0,2992.643712
9,87,0,9,0,83,0,285,12,4714.0,6817.0,5970.193152000001
33,452,1,0,0,87,0,385,15,6873.0,6378.0,8949.760512
3,250,1,6,2,83,0,290,8,4648.0,5939.0,5507.266688000001
25,57,1,3,0,43,0,289,4,3498.0,6801.0,5405.740416
43,1,0,1,0,67,0,328,17,1083.0,1983.0,1844.9739
32,24,0,2,0,4,0,155,14,3765.0,5229.0,4657.83417
7,165,0,6,0,42,0,337,6,5028.0,7508.0,6566.463936
13,65,1,0,0,95,0,383,12,2833.0,4563.0,4026.609664
6,152,0,3,0,55,0,219,2,2079.0,2951.0,2716.9992
30,58,0,5,1,63,0,206,14,3197.0,4402.0,3970.7118
43,58,0,7,0,45,0,145,9,5153.0,6712.0,6043.909824
49,204,1,1,0,81,0,345,13,4170.0,12813.0,8720.135424
8,1,0,8,0,32,0,111,3,1600.0,2233.0,2022.999825
43,113,0,1,0,41,0,323,16,1216.0,4210.0,3020.881824
34,451,0,5,0,32,1,286,15,7068.0,9965.0,1318.98477375
42,220,1,8,0,7,1,116,6,6112.0,8420.0,1107.8432045999998
12,225,1,4,0,31,0,635,14,15034.0,22915.0,19586.96985
39,358,1,7,3,38,0,112,7,2074.0,15642.0,8953.7595
32,23,1,8,1,7,0,189,6,1842.0,2824.0,2523.14766
42,358,0,8,3,21,0,109,9,3179.0,18317.0,10839.503325
48,441,1,1,0,12,0,316,13,2859.0,4455.0,3977.352225
43,11,1,6,3,34,0,267,9,391.0,967.0,944.243475
28,471,0,9,2,70,0,262,16,2169.0,3179.0,2910.8772
27,294,1,5,2,100,0,282,13,1229.0,10051.0,5795.920075
25,452,1,0,0,65,0,390,11,6153.0,8469.0,7631.9496
30,447,1,7,0,72,0,120,8,4086.0,8914.0,6558.948
40,437,1,9,0,43,0,268,12,6272.0,8812.0,7769.00808
38,443,0,0,0,48,0,402,15,4101.0,6290.0,5560.473744
31,0,0,4,0,41,0,537,11,3395.0,3639.0,3595.729104
15,3,1,0,0,96,0,373,16,2689.0,3817.0,3578.9107200000003
23,114,1,4,0,89,0,474,15,851.0,3729.0,2727.5888640000003
23,453,1,3,0,24,0,202,5,2789.0,4111.0,3644.5857
22,113,0,5,0,97,0,268,12,932.0,3958.0,2676.820608
6,23,1,5,0,31,0,280,16,1075.0,4156.0,2892.4308
7,39,0,8,3,66,0,136,3,4404.0,7857.0,6205.6566
21,137,1,1,0,52,0,321,13,2991.0,9183.0,6374.8481759999995
16,113,1,7,0,100,0,145,7,1703.0,5321.0,3577.12215
7,124,0,1,0,2,0,319,6,2511.0,3431.0,3291.450822
37,28,0,6,0,98,0,224,12,1049.0,1860.0,1656.0544
31,186,0,3,0,80,0,208,12,2550.0,3610.0,3216.42465
30,443,0,1,0,99,0,303,13,4021.0,5730.0,5110.178304
23,58,1,7,0,81,0,111,6,4253.0,5994.0,5162.148992
28,188,0,4,0,22,0,578,16,4845.0,6781.0,6384.29925
27,469,1,2,0,23,0,148,13,4969.0,6805.0,6027.543375
36,55,1,2,0,33,0,155,7,2466.0,5906.0,4333.070175
34,1,1,3,0,52,0,287,7,1490.0,5865.0,3941.680752
7,165,0,6,0,56,0,203,9,1706.0,2621.0,2353.29192
13,2,0,6,1,70,0,200,12,4886.0,8899.0,7029.7623
26,14,0,4,0,62,0,511,7,4172.0,6051.0,5569.8192
30,430,0,0,2,35,0,378,14,1897.0,3065.0,2855.313825
31,83,1,5,1,40,0,274,16,4695.0,11432.0,8162.516
24,58,1,9,0,67,0,267,16,7537.0,10158.0,9037.3734
43,23,1,8,0,4,1,187,11,1128.0,3196.0,352.6717293
28,268,0,9,2,2,0,249,14,1226.0,5527.0,3629.866977
32,90,1,3,0,34,0,202,7,572.0,906.0,939.1662
37,350,0,4,1,5,0,488,15,4432.0,8257.0,6841.335798
10,452,1,1,0,54,0,330,9,3766.0,5670.0,5019.9156
22,320,1,0,0,54,0,357,11,2062.0,10275.0,6490.483344
1,1,0,1,0,54,0,272,5,2462.0,10432.5,5823.777744
18,24,1,7,0,53,0,123,9,7213.0,10590.0,8974.701936
26,55,1,8,0,33,0,193,11,790.0,1915.0,1489.257525
28,235,1,9,2,70,0,263,17,1213.0,4663.0,3173.9301
27,14,0,5,0,13,0,208,13,3037.0,4442.0,3951.9647640000003
24,320,1,1,0,81,0,252,13,941.0,4984.0,3172.00576
48,451,0,2,0,53,0,106,9,5015.0,3516.0,6307.482096
38,110,1,2,0,35,0,141,6,1038.0,2048.0,1680.717675
6,58,0,2,1,15,1,184,9,1803.0,4268.0,564.2855658
36,124,0,6,0,27,0,228,12,2568.0,8055.0,3178.005075
21,175,0,6,1,93,1,272,6,7765.0,11842.0,1490.4312192
9,423,1,4,0,26,0,572,16,4850.0,8050.0,7375.914000000001
30,188,0,6,0,82,0,209,14,2404.0,4258.0,3493.616896
37,186,1,5,0,53,1,265,17,6077.0,9134.0,1174.9464072
2,1,1,1,0,71,0,258,5,2862.0,7430.0,5732.3574
24,447,1,3,0,53,0,215,5,4399.0,5726.0,5246.237808
32,450,1,0,0,28,1,362,13,1205.0,3904.0,436.8780675
24,199,0,2,2,25,0,174,9,3361.0,5800.0,4746.72345
