,Stall_no,Market_Category,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price
3079,36,58,0,0,0,72,0,381,17,4470.0,5833.0,5485.8474
3080,10,44,0,0,1,59,0,361,12,7363.0,10107.0,9048.198528
3081,44,204,0,7,0,91,0,122,7,3785.0,7632.0,5750.4832
3082,40,106,1,5,0,13,0,284,13,587.0,4959.0,2696.360337
3083,21,152,0,7,0,8,0,131,5,1850.0,2286.0,2199.809997
3084,3,453,1,9,0,83,0,242,17,3464.0,3009.0,4264.622208
3085,31,452,1,8,0,16,0,187,3,2764.0,3732.0,3435.626403
3086,26,350,0,9,3,21,0,258,10,5240.0,4717.5,7019.676825
3087,37,469,1,3,0,27,0,297,4,3753.0,5703.0,5014.322775
3088,37,443,0,4,0,97,0,512,8,10164.0,14546.0,12691.452928
3089,24,55,1,7,0,45,0,142,5,1164.0,3463.0,2440.9373760000003
3090,29,437,1,7,0,67,0,148,5,4338.0,5781.0,5157.9297
3091,21,58,1,8,0,34,0,153,6,4607.0,7084.5,5303.3085
3092,31,162,1,0,1,75,1,371,16,5795.0,8388.0,1109.866725
3093,23,454,1,6,0,43,0,229,13,1546.0,3306.0,2641.13784
3094,34,14,1,5,0,64,0,226,16,3295.0,4951.0,4312.044
3095,44,150,1,4,0,68,0,163,8,1954.0,2626.0,2911.4217
3096,3,74,1,7,0,14,1,100,5,6848.0,9124.0,1213.37715015
3097,9,23,1,8,1,74,0,160,6,2194.0,3106.0,2783.4741
3098,19,57,0,8,0,11,0,197,4,2004.0,4636.0,3517.978167
3099,9,452,0,8,0,68,0,129,2,5240.0,7120.0,6247.1376
3100,7,141,1,2,0,68,0,102,6,4117.0,5834.0,5029.6851
3101,31,147,1,7,2,22,0,102,7,1121.0,1942.0,1630.483575
3102,32,437,1,8,0,29,0,188,9,7509.0,10562.0,9208.550925
3103,40,65,0,6,2,37,0,322,5,2385.0,3762.0,3388.5474
3104,29,104,0,1,0,64,0,264,9,1973.0,3661.0,3052.9818
3105,17,445,1,6,0,28,0,333,13,3116.0,5189.0,4479.67275
3106,20,89,0,1,3,99,0,284,13,698.0,2444.0,1830.2986239999998
3107,49,58,0,0,1,11,0,396,11,3197.0,4506.0,4251.314826
3108,27,416,0,2,2,24,0,142,15,3132.0,7376.0,5390.3703
3109,41,14,1,6,0,27,1,243,5,3346.0,4114.0,594.7384275000001
3110,46,103,1,7,0,93,0,133,6,10095.0,18439.0,14201.076736
3111,31,389,1,5,1,76,0,239,15,2236.0,12381.5,3554.1198
3112,45,452,1,3,0,44,0,247,6,4897.0,6324.0,5823.360432
3113,16,451,1,0,0,10,0,388,16,9132.0,11832.0,10885.681323
3114,36,24,1,6,0,81,1,349,7,7447.0,10708.0,1394.552544
3115,23,58,1,9,1,46,0,267,11,2903.0,4304.0,3851.461872
3116,1,103,1,1,1,28,0,311,16,10318.0,14558.0,12736.97775
3117,14,55,1,0,0,6,0,381,12,3311.0,6051.0,5067.113238
3118,16,121,1,1,0,26,0,288,12,984.0,2899.0,2226.250425
3119,22,23,1,0,2,75,0,350,14,996.0,1797.0,1730.9754
3120,45,283,0,4,0,15,1,605,15,2490.0,3519.0,542.04728985
3121,14,3,1,9,0,86,0,272,12,1321.0,2899.0,2350.192768
3122,21,221,0,3,0,29,0,204,1,4668.0,8695.0,6868.954575
3123,9,205,1,0,0,55,0,372,16,1882.0,2772.0,2685.4225920000003
3124,8,186,0,0,0,47,0,390,16,3702.0,6337.0,5382.857808
3125,10,156,1,7,0,24,0,107,8,6735.0,9567.0,8243.8587
3126,19,93,1,8,1,66,0,152,2,2204.0,5338.0,3884.5125
3127,29,198,1,4,0,18,0,523,6,2877.0,3930.0,3928.1471460000002
3128,9,23,0,6,1,74,0,338,10,1167.0,1647.0,1729.0845
3129,17,471,0,1,2,96,0,269,15,2348.0,3332.0,3068.429056
3130,10,98,0,2,0,82,0,136,6,1031.0,2528.0,1888.9713920000002
3131,44,80,1,8,2,6,0,161,3,5329.0,13661.0,9657.884115
3132,39,451,0,9,0,94,0,270,14,5256.0,7843.0,6730.337151999999
3133,13,113,0,6,0,71,0,227,7,846.0,5716.0,3475.5138
3134,12,93,1,3,2,95,1,284,1,1036.0,4488.0,514.0869888
3135,33,294,1,0,2,46,1,353,13,1226.0,4275.0,463.07920319999994
3136,9,101,0,8,0,100,1,152,8,1163.0,1804.0,239.97967125
3137,19,162,0,4,1,17,0,545,5,3947.0,5695.0,5367.873159000001
3138,32,152,1,1,0,37,0,290,7,1300.0,1959.0,1915.8384
3139,40,256,0,3,0,50,0,217,7,9574.0,13582.0,11727.560159999999
3140,8,460,1,8,3,43,0,138,2,322.0,460.0,525.693888
3141,29,65,1,4,2,23,0,522,8,5043.0,7421.0,6742.092525
3142,21,447,0,9,0,73,0,207,14,2873.0,4279.0,8492.3174945
3143,8,358,0,7,3,98,0,147,8,1784.0,18690.0,10242.542464
3144,44,93,1,3,2,22,0,205,4,4424.0,6280.0,5545.24215
3145,36,14,0,0,0,85,0,378,16,2911.0,4407.0,3984.6329600000004
3146,17,57,0,1,0,44,0,307,11,3296.0,6911.0,5381.446896
3147,37,3,1,1,0,72,0,277,7,2846.0,3892.0,3611.8764
3148,32,30,1,4,1,61,0,498,9,2277.0,3549.0,3379.4838
3149,40,23,0,9,2,91,0,280,17,2352.0,7948.0,5360.441856
3150,13,114,0,0,0,22,0,386,15,1756.0,4078.0,3298.8123
3151,11,452,0,1,0,76,0,279,14,5324.0,7610.0,6687.4995
3152,38,447,1,4,0,71,0,597,11,4024.0,8620.0,5696.6283
3153,43,458,0,9,0,49,1,208,15,7434.0,9630.0,1304.517312
3154,11,203,1,7,0,38,0,127,6,8142.0,18433.0,13388.913825
3155,46,113,0,2,0,28,0,167,12,1664.0,5887.0,3937.162425
3156,22,136,1,8,3,30,0,106,5,1738.0,2547.0,2243.946075
3157,21,451,0,8,0,45,0,132,3,8336.0,10307.0,9395.77968
3158,30,24,0,3,0,85,0,233,4,7599.0,10568.0,8976.62034
3159,25,37,0,5,2,61,0,251,13,7374.0,9390.0,8557.461
3160,13,39,1,1,3,46,0,268,17,5177.0,9443.0,7541.851248000001
3161,7,403,0,2,0,86,0,155,13,3468.0,5100.0,4380.568192
3162,4,224,1,4,0,13,0,509,15,4540.0,9020.0,7298.4400829999995
3163,33,165,1,5,0,35,1,252,17,5088.0,7282.0,964.70868375
3164,3,83,1,8,0,4,0,103,9,1612.0,11713.0,6770.82285
3165,8,14,0,0,0,13,0,396,13,3138.0,4252.0,4095.39042
3166,47,119,1,4,2,79,0,546,6,1108.0,2715.0,2434.0635
3167,18,441,1,5,0,40,0,210,13,4619.0,6507.0,5650.174825
3168,5,358,0,2,3,100,0,172,9,3283.0,7688.0,5535.0351
3169,40,23,0,3,2,84,0,227,8,6731.0,10180.0,8564.134656
3170,29,104,1,4,0,2,0,528,5,1974.0,6913.0,4973.222628
3171,16,97,1,3,0,89,0,284,8,1211.0,8167.0,4905.0848
3172,5,320,0,7,0,3,1,115,7,7009.0,15049.0,1672.5907242
3173,2,124,1,9,0,73,0,287,14,3386.0,4521.0,4203.5697
3174,5,165,0,9,0,55,0,290,14,2625.0,3883.0,3525.8492159999996
3175,20,358,0,0,3,19,0,389,17,2570.0,10891.0,7130.226906
3176,17,445,0,4,0,33,0,601,12,3023.0,4508.0,4360.09245
3177,27,104,1,7,0,26,0,139,7,3143.0,7479.0,5440.0857
3178,31,11,0,9,3,27,0,234,13,469.0,671.0,802.72815
3179,14,74,1,5,0,7,0,279,11,8277.0,11600.0,10233.376559999999
3180,24,141,1,1,0,66,0,321,9,3853.0,5557.0,4979.9277
3181,45,22,1,9,0,21,0,215,17,6401.0,8611.0,7714.4256
3182,2,55,0,8,0,94,0,199,11,2483.0,6179.0,4469.4594560000005
3183,41,358,1,8,3,21,0,101,5,10272.0,15137.0,12779.820375
3184,44,57,1,3,0,63,0,211,1,2650.0,5385.0,4186.611
3185,36,452,1,2,0,43,0,120,16,5733.0,8640.0,7271.1648
3186,43,23,1,2,2,70,0,130,13,4049.0,15699.0,9916.6716
3187,44,63,1,8,1,51,0,159,9,5652.0,15723.0,10786.640832
3188,44,451,0,5,0,11,0,293,5,8287.0,12256.0,10579.871906999999
3189,37,23,0,8,2,86,0,164,1,5711.5,3108.0,2339.538432
3190,27,116,0,4,0,41,0,554,17,3136.0,4548.0,4374.353808
3191,43,448,1,9,0,38,0,548,11,4325.0,6444.0,5641.28145
3192,39,458,0,4,0,92,0,542,14,5858.0,8014.0,7379.886976000001
3193,44,23,1,5,2,51,1,212,17,1434.0,5518.0,550.5403464
3194,30,113,0,2,0,34,0,176,12,2009.0,5656.0,3937.8507
3195,23,55,0,3,0,99,0,140,7,1740.0,5749.0,2828.534016
3196,48,444,0,8,1,89,0,104,9,4103.0,5842.0,5007.813888000001
3197,37,368,0,7,3,80,0,130,6,8285.0,12753.0,10415.565525
3198,7,447,1,4,0,49,0,600,14,3121.0,8734.0,4210.469424
3199,45,447,1,2,0,100,1,165,7,1914.0,4715.0,510.5218575
3200,18,62,1,0,0,34,0,353,15,2600.0,9987.0,6639.30015
3201,9,358,1,5,3,47,0,235,16,4070.0,17018.0,10726.776431999999
3202,11,220,1,3,0,47,0,211,2,3246.0,4488.0,4052.665872
3203,9,110,0,6,0,38,0,272,14,680.0,981.0,1162.74585
3204,8,76,1,1,0,53,1,334,17,4914.0,8517.0,1052.3595168
3205,12,358,1,6,3,7,0,226,11,3298.0,14548.0,9157.904118
3206,47,403,0,1,0,10,0,302,8,1575.0,2515.0,2348.405136
3207,42,452,0,6,0,65,0,291,10,3889.0,5846.0,5111.7363
3208,3,70,1,7,2,28,0,104,7,1958.0,5162.0,3657.323775
3209,3,202,1,3,1,45,1,286,6,272.0,841.0,125.6153832
3210,29,23,1,7,2,28,0,106,7,3083.0,5160.0,4219.814025
3211,11,451,1,9,0,68,0,236,15,3529.0,4622.0,4274.4339
3212,6,204,0,7,0,51,0,144,7,3961.0,6494.0,5340.758976
3213,7,62,1,3,0,87,0,259,9,3153.0,14571.0,8997.522688
3214,29,454,1,1,0,11,0,254,12,3501.0,4878.0,4448.085147
3215,3,14,1,6,0,84,0,293,12,2916.0,3872.0,3637.918592
3216,45,65,1,5,2,63,0,207,16,5198.0,7716.0,6607.5867
3217,15,219,1,5,0,25,1,237,13,12197.0,17510.0,2260.80532125
3218,11,268,1,3,2,2,0,263,5,2679.0,10469.0,6839.605970999999
3219,49,14,0,3,0,2,0,202,5,3380.0,4786.0,4286.611296
3220,20,177,0,7,0,98,1,106,6,3261.0,7051.0,778.3909056
3221,49,230,1,2,0,9,0,154,15,7941.0,10864.0,9569.64294
3222,19,93,0,9,2,13,0,283,16,3848.0,6991.0,5710.598883
3223,10,23,1,9,2,35,0,224,10,1670.0,3686.0,2889.4383
3224,4,452,1,8,0,71,0,166,8,4019.0,5177.0,4720.0032
3225,44,23,0,6,1,88,0,208,5,3327.0,5534.0,4573.893632
3226,49,30,1,6,0,7,0,306,9,3245.0,5621.0,4742.515700999999
3227,23,3,0,4,0,34,0,469,5,1280.0,3049.0,2627.99355
3228,17,58,1,9,0,31,0,299,10,4721.0,6085.0,5693.1315
3229,35,376,0,8,2,97,1,140,8,628.0,11591.0,924.6490176000001
3230,20,358,1,8,3,8,0,163,2,3005.0,8348.0,5840.055936
3231,40,447,1,3,0,89,1,209,9,5670.0,7639.0,1015.5854016000001
3232,40,469,1,6,2,99,0,218,12,3562.0,4554.0,4219.225472
3233,1,462,1,9,3,31,0,220,15,3576.0,5804.0,4904.7474
3234,12,58,1,7,0,96,0,136,5,3782.0,4497.0,4215.972992
3235,48,452,0,5,0,94,0,234,14,4067.0,6038.0,5217.342592
3236,7,443,0,6,0,24,0,227,14,9588.0,13529.0,11765.263125
3237,39,93,1,5,1,22,0,200,14,1920.0,10271.0,6288.269925
3238,11,294,0,3,2,76,0,240,1,2915.0,5011.0,4161.366
3239,39,342,1,9,0,65,0,232,17,739.0,1006.0,1094.9202
3240,26,113,1,5,0,66,0,205,13,4833.0,12122.0,8606.5848
3241,43,24,1,6,0,77,0,205,6,5165.0,7850.5,6277.7682
3242,5,23,0,4,1,78,0,635,11,2208.0,3579.0,3496.3632
3243,3,441,1,7,2,95,0,133,9,3818.0,5090.0,4524.899456
3244,2,24,1,8,0,2,0,168,5,2768.0,4162.0,3634.366527
3245,32,113,1,2,0,86,0,155,13,1348.0,4237.0,2908.6337280000002
3246,35,423,0,7,0,42,0,140,8,977.0,1959.0,1598.871312
3247,18,14,0,2,0,37,1,146,14,2674.0,3909.0,515.02570875
3248,9,58,1,4,0,70,1,529,16,6719.0,9127.0,1257.0049800000002
3249,30,119,1,0,2,81,0,384,11,852.0,1545.0,1561.012992
3250,11,11,0,7,3,45,1,127,5,514.0,1212.0,147.6136872
3251,42,73,1,1,0,91,0,289,5,1591.0,2322.0,2214.1306879999997
3252,22,320,1,5,0,74,1,221,13,1027.0,5663.0,492.35472000000004
3253,24,57,0,3,0,21,0,298,1,3912.0,9004.0,6739.758375
3254,49,151,0,9,0,53,0,228,15,633.0,4109.0,2585.903616
3255,30,268,1,0,2,41,0,371,13,2553.0,5706.0,4477.032432
3256,30,62,1,9,0,72,0,204,17,5417.0,12907.0,9287.7642
3257,3,447,1,0,0,35,0,388,14,3963.0,5313.0,5019.908775
3258,34,235,0,7,2,92,0,134,8,1497.0,5574.0,3619.4484479999996
3259,39,58,0,3,0,34,1,250,4,4904.0,6443.0,886.64333625
3260,9,57,1,5,0,33,0,245,14,1302.0,5321.0,3552.23715
3261,50,14,1,2,0,72,0,107,14,3454.0,4611.0,4103.6985
3262,16,62,1,4,0,89,0,550,12,8129.0,12128.0,10536.70464
3263,46,58,1,5,0,100,0,206,12,6757.0,9164.0,7992.088875
3264,31,471,0,3,2,77,1,277,7,2543.0,3411.0,483.52788
3265,24,24,1,9,0,85,1,272,13,4285.0,6173.0,814.273152
3266,33,14,0,1,0,40,0,194,5,3476.0,6538.0,4446.27605
3267,25,452,1,2,0,76,0,117,8,5239.0,6903.0,6130.9314
3268,21,315,1,6,2,84,0,253,11,1203.0,6689.0,4142.811904
3269,21,455,0,4,0,10,1,636,7,2191.0,6151.5,554.8155128999999
3270,2,126,0,4,0,40,0,575,5,4279.0,5614.0,5399.680675
3271,3,454,1,5,0,94,0,253,12,3259.0,5271.0,4457.987072
3272,34,55,0,7,0,44,0,115,9,1457.0,3507.0,2582.594928
3273,38,220,1,0,0,77,0,356,14,6836.0,9296.0,8348.9571
3274,40,14,0,5,0,90,0,287,17,3091.0,4408.0,3984.6526719999997
3275,2,471,1,6,2,60,0,328,14,2321.0,3481.0,3160.31615
3276,4,62,0,0,0,45,1,370,12,2802.0,6880.0,777.5133624
3277,42,152,1,0,0,86,0,364,11,1446.0,2151.0,2133.311488
3278,9,57,1,9,0,31,0,215,12,4025.0,6083.0,5261.87235
3279,40,24,1,9,0,88,0,217,12,3403.0,5105.0,4401.78816
3280,35,320,1,9,0,88,0,220,15,6280.0,12018.0,9247.608832
3281,45,456,1,5,0,54,0,240,16,3880.0,9246.0,6769.8936
3282,47,437,0,2,0,74,0,162,14,2775.0,3978.0,3507.7977
3283,8,471,0,8,2,95,0,105,8,2258.0,3696.0,3039.9649280000003
3284,20,451,0,3,0,27,1,218,5,5776.0,8359.0,1090.62111375
3285,36,11,0,9,3,3,0,220,12,375.0,797.0,806.61933
3286,33,65,0,7,2,100,0,124,6,3524.0,4922.0,4251.665575
3287,8,65,1,7,2,97,0,106,5,2385.0,5363.0,4517.734144
3288,36,23,0,2,2,77,1,101,10,1246.0,4656.0,5808.466403666666
3289,14,55,0,5,0,13,0,216,17,1812.0,2991.0,7099.198663333333
3290,11,58,1,7,0,12,0,139,7,6821.0,9671.0,8389.930923
3291,33,14,1,4,0,83,0,531,5,3311.0,4740.0,4492.867456
3292,41,114,1,7,0,64,0,145,7,850.0,1575.0,1344.7665
3293,28,63,1,3,1,16,0,298,2,3496.0,13689.0,8891.330778
3294,36,87,1,5,0,82,1,217,12,4367.0,9341.0,787.4135808
3295,2,55,0,0,0,27,0,367,13,3494.0,4993.0,4604.47995
3296,7,275,1,3,0,71,0,232,3,1147.0,3988.0,1878.03
3297,5,198,1,1,2,35,0,291,15,2288.0,2983.0,2923.123875
3298,5,152,1,3,0,32,0,255,5,3478.0,5235.0,4602.1458
3299,20,3,1,4,0,23,0,570,8,2706.0,7191.0,5508.65385
3300,15,358,0,0,3,56,0,344,11,4548.0,14017.0,9609.811056
3301,6,23,1,7,2,68,0,119,9,727.0,2365.0,1649.7261
3302,18,452,1,2,0,91,0,152,16,4161.0,5293.0,4816.193536
3303,11,294,1,2,2,51,0,156,14,1147.0,4578.0,3003.165936
3304,2,104,1,0,0,30,0,141,13,2522.0,7756.0,5527.8258
3305,31,436,1,7,0,88,0,126,7,1822.0,3741.0,2867.55392
3306,17,443,1,8,0,15,0,198,1,2534.0,3747.0,3338.476119
3307,42,65,1,3,2,25,1,244,3,3926.0,6207.0,794.8109925
3308,48,14,1,6,0,1,0,243,5,3489.0,4658.0,4318.1081460000005
3309,21,294,1,2,2,69,0,133,12,3756.0,6414.0,5171.859
3310,11,24,1,2,0,61,0,148,15,6410.0,8875.0,7723.9404
3311,41,268,0,7,2,37,1,148,9,982.0,4047.0,398.714715
3312,40,13,1,3,3,73,0,258,3,480.0,1964.0,1465.5663
3313,23,152,1,4,0,49,1,567,16,5988.0,7791.0,1112.9591808
3314,18,188,0,7,0,70,0,101,6,1921.0,3517.0,2793.4137
3315,27,204,1,1,0,4,0,262,9,2635.0,6675.0,4920.697881
3316,23,23,1,9,2,99,0,222,10,2182.0,9210.0,5838.39872
3317,11,14,0,7,0,15,0,117,6,4168.0,5224.0,4815.338418
3318,29,199,1,3,0,87,0,281,4,5254.0,9559.0,7579.7173760000005
3319,40,283,0,4,0,21,0,564,13,2003.0,6520.0,4818.9624
3320,39,14,0,2,0,9,0,410,6,3916.0,5600.0,4886.361315
3321,5,74,1,1,0,87,0,256,16,6096.0,8652.0,7531.75808
3322,28,358,1,2,3,23,0,140,16,4227.0,14487.0,9488.190075
3323,2,2,1,8,1,69,0,115,8,4466.0,8182.0,6379.6194
3324,46,367,0,9,0,65,0,236,17,2658.0,4847.0,3954.9312
3325,18,58,1,3,0,33,0,285,3,4724.0,6169.0,5718.797175
3326,44,460,1,2,3,60,0,110,14,392.0,581.0,583.74345
3327,32,3,1,6,0,25,0,260,5,2833.0,4560.0,3948.454125
3328,46,3,0,8,0,54,0,103,1,4152.0,5463.0,4879.549728
3329,26,14,1,3,0,22,0,182,7,3265.0,5113.0,4454.765175
3330,12,61,1,9,2,24,0,262,10,7912.0,9911.0,9159.453975
3331,13,275,0,4,0,3,0,462,11,527.0,2037.0,1745.235459
3332,48,451,0,9,0,95,0,281,10,5916.0,2463.0,7108.561151999999
3333,12,108,0,0,0,29,1,378,15,1607.0,2889.0,393.41948625
3334,6,452,0,9,0,65,0,231,14,4220.0,5280.0,4937.7735
3335,38,93,1,5,2,32,0,298,16,3662.0,6204.0,5225.792775
3336,29,55,1,1,0,70,0,287,9,2450.0,4855.5,3472.821
3337,15,294,1,8,2,42,0,176,4,1493.0,3507.0,2659.8672
3338,17,358,1,6,3,32,0,321,8,3253.0,14657.0,9259.9521
3339,12,186,0,9,0,24,0,235,12,3306.0,6758.0,5259.8574
3340,17,14,1,9,0,86,0,255,14,4256.0,7321.0,5194.121856000001
3341,14,58,0,5,0,84,0,230,16,5909.0,7884.0,7034.749568000001
3342,22,423,0,6,0,72,1,266,11,2705.0,9408.0,939.8802599999999
3343,25,113,1,5,0,34,0,257,17,3895.0,13315.0,8854.438425
3344,41,358,1,4,3,15,0,527,12,8860.0,26082.0,18017.168103
3345,22,57,0,0,0,9,0,354,11,2467.0,7792.0,5488.591086
3346,27,447,1,8,0,34,0,124,2,4781.0,7384.0,6192.2007
3347,15,446,0,8,0,1,1,108,2,3925.0,4923.0,679.8640068
3348,49,24,1,4,0,94,0,597,16,3480.0,4498.0,4526.249728
3349,31,115,0,2,0,80,0,116,16,3183.0,4325.0,3788.799775
3350,12,452,1,5,0,74,0,215,17,5496.0,8086.0,6947.3646
3351,30,198,1,0,0,85,0,186,11,2979.0,3878.0,3769.200512
3352,40,216,1,2,0,56,1,158,9,2205.0,3261.0,431.2412784
3353,15,450,0,9,0,16,1,249,15,2122.0,11535.0,1063.0546838999999
3354,2,403,0,6,0,15,0,249,6,1794.0,3472.0,2883.291642
3355,27,358,1,1,3,46,0,319,5,2730.0,5878.0,4595.54904
3356,31,367,1,9,0,44,0,289,10,2449.0,5229.0,4105.396224
3357,20,23,1,1,0,100,1,330,17,2663.0,4158.0,549.3012375
3358,1,453,1,4,0,53,0,578,12,3555.0,6181.0,5077.226447999999
3359,7,443,1,5,0,54,0,263,13,5665.0,8204.0,7160.388336
3360,37,58,0,3,0,46,0,232,6,4331.0,5751.0,5242.253472
3361,23,14,1,5,0,67,1,299,16,3730.0,4412.0,649.9117349999999
3362,12,23,1,0,2,42,0,389,16,1441.0,4165.0,3176.022528
3363,45,416,1,6,2,97,0,306,12,2585.0,5651.0,4365.163264
3364,37,452,0,4,0,46,0,540,14,4413.0,6740.0,6085.114415999999
3365,46,65,0,2,0,34,0,126,8,3269.0,5171.0,4338.50655
3366,17,3,0,0,0,87,0,371,14,3299.0,4878.0,4400.920832
3367,19,2,0,9,1,98,0,239,12,3100.0,5133.0,4297.6496640000005
3368,44,2,1,3,1,89,0,280,3,6922.0,8363.0,7810.673024
3369,37,57,1,8,0,41,0,161,2,2035.0,6367.0,4334.917824
3370,37,443,1,4,0,29,0,472,9,4027.0,5540.0,5246.660475
3371,25,93,0,1,2,58,0,252,14,3777.0,5323.0,4777.596432
3372,31,55,0,8,0,49,0,184,11,1819.0,2330.0,2246.3110079999997
3373,27,469,1,2,0,22,0,150,17,5807.0,7954.0,7024.5945
3374,39,55,1,7,0,81,0,145,8,1004.0,3088.0,2161.065984
3375,5,94,0,4,2,52,0,596,9,1354.0,8748.0,5615.38008
3376,49,443,1,3,0,93,0,250,7,3617.0,5193.0,4591.003648
3377,24,320,1,5,0,13,0,268,14,1342.0,7272.0,4580.571897
3378,21,447,1,9,0,70,0,310,14,3213.0,4075.0,3870.9990000000003
3379,33,91,0,0,0,97,0,353,16,1305.0,3275.0,2608.548096
3380,34,186,0,8,2,34,0,193,6,2595.0,4141.0,3554.11245
3381,11,0,1,3,0,17,0,260,2,718.0,2221.0,1729.617021
3382,8,137,1,3,0,75,0,218,3,7203.0,20119.0,13744.268999999998
3383,46,469,1,0,0,92,1,356,15,3053.0,4683.0,625.3336320000001
3384,48,452,1,1,0,48,0,341,10,7353.0,9897.0,8917.182432
3385,4,113,0,0,0,82,0,385,16,2227.0,6817.0,4843.474944
3386,9,87,0,7,0,84,1,100,5,4825.0,6674.0,865.2143808000001
3387,28,11,0,7,3,12,0,129,9,386.0,711.0,677.922201
3388,12,147,1,0,2,41,0,398,13,1347.0,2817.0,2466.820656
3389,19,65,0,0,2,46,0,383,16,3795.0,5393.0,4952.45016
3390,49,451,1,8,0,87,0,146,9,4752.0,8906.5,5807.815552
3391,18,23,1,5,1,93,0,206,16,7899.0,12420.0,10232.262656
3392,18,93,0,2,1,1,0,121,16,2114.0,8535.0,5453.474598
3393,13,24,1,4,0,7,0,463,8,3256.0,4653.0,4420.217934
3394,47,100,0,0,0,85,0,376,13,2567.0,3444.0,3336.660096
3395,39,191,1,7,2,71,0,147,9,4410.0,6900.0,5749.0191
3396,25,358,1,3,3,20,0,246,6,4511.0,12934.0,8771.821075
3397,23,205,0,0,0,93,0,388,14,1897.0,3065.0,2831.106432
3398,41,93,1,2,1,6,0,170,9,2117.0,11795.0,7131.5467739999995
3399,14,26,1,4,2,66,0,503,14,1818.0,2910.0,2841.6069
3400,14,101,0,6,0,1,0,235,6,1205.0,1767.0,1721.717811
3401,20,70,1,0,2,92,0,361,16,1157.0,2201.0,2013.275264
3402,10,452,1,2,0,1,0,130,10,2999.0,3715.0,523.5016446000001
3403,27,137,1,4,0,90,0,505,11,4984.0,7754.5,10189.42848
3404,1,442,1,6,1,6,0,314,13,7757.0,11794.0,10101.199779
3405,9,447,0,9,0,92,0,278,13,4853.0,9976.0,7591.229184000001
3406,15,55,1,5,0,90,1,212,13,3775.0,4818.0,667.3630656
3407,20,55,0,8,0,56,0,101,5,1987.0,3291.0,2723.775552
3408,39,57,1,4,0,94,0,548,10,3825.0,6943.0,5851.881728
3409,25,458,1,3,0,99,0,281,4,8605.0,11576.0,10226.132223999999
3410,18,471,1,8,2,89,0,165,11,1969.0,7417.5,2531.158784
3411,1,1,1,7,0,15,0,100,13,1549.0,3259.0,2505.909384
3412,5,24,0,5,0,25,0,292,16,8187.0,11049.0,9885.614025
3413,39,23,0,4,1,66,0,484,14,1403.0,2390.0,2359.3284
3414,13,3,1,0,0,2,0,359,13,1827.0,4820.0,3686.451318
3415,49,93,0,1,2,22,0,320,14,2630.0,5619.0,4439.144325
3416,36,149,1,6,0,59,0,339,10,7262.0,10480.0,9159.869232
3417,32,124,0,9,0,38,0,283,10,2221.0,2956.0,2866.904775
3418,48,452,1,3,0,91,0,270,10,3676.0,5092.0,4589.574528
3419,4,14,1,1,0,43,1,346,11,2758.0,3634.0,528.4243008000001
3420,38,350,0,3,1,29,0,204,3,7526.0,10816.0,9354.305625
3421,23,14,1,7,0,6,0,122,7,4162.0,6986.5,5156.0043479999995
3422,17,108,1,3,0,62,1,256,5,2304.0,3157.0,443.69869500000004
3423,7,23,1,7,2,78,0,128,8,4512.0,15017.0,9801.3069
3424,50,358,1,7,3,82,0,148,12,3460.0,7906.0,5751.51808
3425,46,450,1,0,0,79,0,378,16,902.0,9795.0,1667.7441
3426,8,93,1,3,1,100,0,260,4,1881.0,11684.0,6886.692775
3427,36,39,1,7,3,38,0,134,7,6413.0,13936.0,10289.83095
3428,24,447,0,5,0,22,0,288,12,5601.0,7720.0,6939.098775
3429,12,268,1,0,2,79,0,355,13,2015.0,4881.0,3769.4052
3430,15,446,1,0,0,6,0,381,13,5748.0,7841.0,7183.611567
3431,24,444,1,8,2,61,0,107,9,7789.0,9917.0,8878.2903
3432,14,452,1,4,0,26,0,489,7,3221.0,4372.0,4277.4396
3433,17,451,1,3,0,34,0,266,1,5993.0,7217.0,6854.48085
3434,23,452,1,4,0,15,0,585,6,3683.0,5319.0,5088.191129999999
3435,44,115,0,0,0,60,0,397,11,1390.0,2099.0,2095.19305
3436,34,101,1,4,0,85,0,634,9,1249.0,1696.0,2077.477248
3437,34,152,1,8,0,31,0,112,7,9026.0,13347.0,11278.064175
3438,26,458,1,3,0,13,0,266,6,6973.0,8826.0,8169.422976000001
3439,23,454,1,2,0,60,0,109,15,1337.0,3415.0,2432.5674
3440,46,80,1,3,2,18,0,251,5,1702.0,3694.0,2950.054965
3441,2,205,0,7,0,23,0,113,7,2106.0,3387.0,2854.26645
3442,29,452,1,3,0,53,0,268,1,6990.0,8553.0,7988.822208
3443,31,152,1,2,0,10,0,126,16,1754.0,2536.0,2274.202557
3444,43,62,0,7,0,2,0,130,5,1963.0,16655.0,9442.705635
3445,31,149,0,9,0,2,0,296,11,7232.0,9537.0,8688.851028000001
3446,32,3,0,2,0,77,0,103,7,3220.0,5359.0,4351.545
3447,8,443,1,0,0,60,0,373,14,5944.0,8091.0,7233.8128
3448,9,70,1,3,2,92,0,224,1,939.0,2796.0,2061.569664
3449,46,104,1,3,0,43,0,274,7,1873.0,5148.0,3762.723456
3450,27,57,0,5,0,82,0,292,14,3602.0,5397.0,4728.711679999999
3451,22,24,0,3,0,22,1,250,1,4010.0,5538.0,751.78782
